!TF createItem,,,,,,,,,,,,,,,,,,,,
ItemName,ItemType,AppName,Description,ButtonName,SmallImageURL,MediumImageURL,LargeImageURL,MaxInstances,Properties,ExternalKey,AgeRating,ScarcityThreshold,Categories,SKU,SKUExtension,UnitCostCurrencyName,UnitCost,Revision,ExternalCheckRequired,EmailValidationRequired
VN_ARMOR_ROBES_ACOLYTE_BLUE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_ROBES_ACOLYTE_BLUE"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_ROBES_ACOLYTE_BLUE""}",,,,,,,,,,,
VN_ARMOR_ROBES_SYLVAN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_ROBES_SYLVAN"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_ROBES_SYLVAN""}",,,,,,,,,,,
VN_ARMOR_LEATHER_AEGIS_PURPLE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_LEATHER_AEGIS_PURPLE"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_LEATHER_AEGIS_PURPLE""}",,,,,,,,,,,
VN_ARMOR_LEATHER_AEGIS_GREEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_LEATHER_AEGIS_GREEN"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_LEATHER_AEGIS_GREEN""}",,,,,,,,,,,
VN_ARMOR_LEATHER_ASSASSIN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_LEATHER_ASSASSIN"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_LEATHER_ASSASSIN""}",,,,,,,,,,,
VN_ARMOR_METAL_ARLSGUARD_BLUE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_METAL_ARLSGUARD_BLUE"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_METAL_ARLSGUARD_BLUE""}",,,,,,,,,,,
VN_ARMOR_METAL_ARLSGUARD_YELLOW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_METAL_ARLSGUARD_YELLOW"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_METAL_ARLSGUARD_YELLOW""}",,,,,,,,,,,
VN_ARMOR_METAL_MAKER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_METAL_MAKER"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_METAL_MAKER""}",,,,,,,,,,,
PR_RING_HEARTH,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RING_HEARTH"":""1""},""Type"":""STORE"",""ItemName"":""PR_RING_HEARTH""}",,,,,,,,,,,
PR_RING_PEARL_PURITY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RING_PEARL_PURITY"":""1""},""Type"":""STORE"",""ItemName"":""PR_RING_PEARL_PURITY""}",,,,,,,,,,,
PR_RING_PEARL_CORRUPTION,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RING_PEARL_CORRUPTION"":""1""},""Type"":""STORE"",""ItemName"":""PR_RING_PEARL_CORRUPTION""}",,,,,,,,,,,
PR_AMULET_STARK,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AMULET_STARK"":""1""},""Type"":""STORE"",""ItemName"":""PR_AMULET_STARK""}",,,,,,,,,,,
PR_AMULET_PEARL_PURITY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AMULET_PEARL_PURITY"":""1""},""Type"":""STORE"",""ItemName"":""PR_AMULET_PEARL_PURITY""}",,,,,,,,,,,
PR_AMULET_PEARL_CORRUPTION,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AMULET_PEARL_CORRUPTION"":""1""},""Type"":""STORE"",""ItemName"":""PR_AMULET_PEARL_CORRUPTION""}",,,,,,,,,,,
PR_SWORD_2H_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SWORD_2H_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_SWORD_2H_STARTER""}",,,,,,,,,,,
PR_AXE_2H_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_2H_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_2H_STARTER""}",,,,,,,,,,,
PR_1H_SWORD_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_1H_SWORD_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_1H_SWORD_STARTER""}",,,,,,,,,,,
PR_AXE_1H_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_1H_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_1H_STARTER""}",,,,,,,,,,,
PR_MACE_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_MACE_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_MACE_STARTER""}",,,,,,,,,,,
PR_DAGGER_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_DAGGER_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_DAGGER_STARTER""}",,,,,,,,,,,
PR_THROWN_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_THROWN_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_THROWN_STARTER""}",,,,,,,,,,,
PR_STAFF_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_STAFF_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_STAFF_STARTER""}",,,,,,,,,,,
PR_BLADES_DW_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BLADES_DW_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_BLADES_DW_STARTER""}",,,,,,,,,,,
PR_BOW_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BOW_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_BOW_STARTER""}",,,,,,,,,,,
PR_CROSSBOW_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_STARTER""}",,,,,,,,,,,
PR_SHIELD_STARTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_STARTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_STARTER""}",,,,,,,,,,,
NPC_ROOM_UPGRADE_BARKSPAWN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""NPC_ROOM_UPGRADE_BARKSPAWN"":""1""},""Type"":""OFFER_NPC_ROOM_UPGRADE_BARKSPAWN"",""ItemName"":""NPC_ROOM_UPGRADE_BARKSPAWN""}",,,,,,,,,,,
NPC_ROOM_UPGRADE_ISABELA,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""NPC_ROOM_UPGRADE_ISABELA"":""1""},""Type"":""OFFER_NPC_ROOM_UPGRADE_ISABELA"",""ItemName"":""NPC_ROOM_UPGRADE_ISABELA""}",,,,,,,,,,,
NPC_ROOM_UPGRADE_DRAKE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""NPC_ROOM_UPGRADE_DRAKE"":""1""},""Type"":""OFFER_NPC_ROOM_UPGRADE_DRAKE"",""ItemName"":""NPC_ROOM_UPGRADE_DRAKE""}",,,,,,,,,,,
NPC_ROOM_UPGRADE_MORRIGAN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""NPC_ROOM_UPGRADE_MORRIGAN"":""1""},""Type"":""OFFER_NPC_ROOM_UPGRADE_MORRIGAN"",""ItemName"":""NPC_ROOM_UPGRADE_MORRIGAN""}",,,,,,,,,,,
NPC_ROOM_UPGRADE_SHALE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""NPC_ROOM_UPGRADE_SHALE"":""1""},""Type"":""OFFER_NPC_ROOM_UPGRADE_SHALE"",""ItemName"":""NPC_ROOM_UPGRADE_SHALE""}",,,,,,,,,,,
VN_ARMOR_HELMET_ELF_EARS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_ELF_EARS"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_ELF_EARS""}",,,,,,,,,,,
VN_ARMOR_HELMET_MOUSTACHE_1,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_MOUSTACHE_1"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_MOUSTACHE_1""}",,,,,,,,,,,
VN_ARMOR_HELMET_BEARD_1,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_BEARD_1"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_BEARD_1""}",,,,,,,,,,,
VN_ARMOR_HELMET_MOUSTACHE_BEARD_1,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_MOUSTACHE_BEARD_1"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_MOUSTACHE_BEARD_1""}",,,,,,,,,,,
VN_ARMOR_HELMET_BEARD_2,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_BEARD_2"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_BEARD_2""}",,,,,,,,,,,
PR_SHIELD_FERELDEN_D,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_FERELDEN_D"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_FERELDEN_D""}",,,,,,,,,,,
PR_SHIELD_LIGHT_AEGIS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_LIGHT_AEGIS"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_LIGHT_AEGIS""}",,,,,,,,,,,
PR_ARMOR_ROBES_HERETIC,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_ROBES_HERETIC"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_ROBES_HERETIC""}",,,,,,,,,,,
PR_ARMOR_ROBES_CRIPPLING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_ROBES_CRIPPLING"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_ROBES_CRIPPLING""}",,,,,,,,,,,
PR_ARMOR_LEATHER_ARSONIST,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_LEATHER_ARSONIST"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_LEATHER_ARSONIST""}",,,,,,,,,,,
PR_ARMOR_LEATHER_SCOUNDREL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_LEATHER_SCOUNDREL"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_LEATHER_SCOUNDREL""}",,,,,,,,,,,
PR_ARMOR_METAL_FOOTPAD,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_METAL_FOOTPAD"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_METAL_FOOTPAD""}",,,,,,,,,,,
PR_ARMOR_METAL_BATTLEPLATE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_METAL_BATTLEPLATE"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_METAL_BATTLEPLATE""}",,,,,,,,,,,
PR_SHIELD_BARRICADE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_BARRICADE"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_BARRICADE""}",,,,,,,,,,,
PR_ARMOR_HELMET_FOOTPAD,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_FOOTPAD"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_FOOTPAD""}",,,,,,,,,,,
PR_ARMOR_HELMET_ARSONIST,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_ARSONIST"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_ARSONIST""}",,,,,,,,,,,
PR_ARMOR_HELMET_HERETIC,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_HERETIC"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_HERETIC""}",,,,,,,,,,,
PR_ARMOR_HELMET_WARHELM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_WARHELM"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_WARHELM""}",,,,,,,,,,,
PR_ARMOR_HELMET_SCOUNDREL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_SCOUNDREL"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_SCOUNDREL""}",,,,,,,,,,,
PR_ARMOR_HELMET_CRIPPLING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_CRIPPLING"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_CRIPPLING""}",,,,,,,,,,,
PR_RAID_4_SWORD_2H,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_4_SWORD_2H"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_4_SWORD_2H""}",,,,,,,,,,,
PR_RAID_4_DAGGER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_4_DAGGER"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_4_DAGGER""}",,,,,,,,,,,
PR_RAID_4_CROSSBOW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_4_CROSSBOW"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_4_CROSSBOW""}",,,,,,,,,,,
PR_RAID_4_STAFF,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_4_STAFF"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_4_STAFF""}",,,,,,,,,,,
PR_RAID_4_BLADES_DW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_4_BLADES_DW"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_4_BLADES_DW""}",,,,,,,,,,,
PR_RAID_4_THROWN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_4_THROWN"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_4_THROWN""}",,,,,,,,,,,
VN_ARMOR_HELMET_HALLA_HELM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_HALLA_HELM"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_HALLA_HELM""}",,,,,,,,,,,
VN_ARMOR_HELMET_BERESKARN_BLACK,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_BERESKARN_BLACK"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_BERESKARN_BLACK""}",,,,,,,,,,,
VN_STAFF_TESLA_GREEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_STAFF_TESLA_GREEN"":""1""},""Type"":""STORE"",""ItemName"":""VN_STAFF_TESLA_GREEN""}",,,,,,,,,,,
VN_STAFF_TESLA_BLUE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_STAFF_TESLA_BLUE"":""1""},""Type"":""STORE"",""ItemName"":""VN_STAFF_TESLA_BLUE""}",,,,,,,,,,,
VN_1H_SWORD_TESLA_GREEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_1H_SWORD_TESLA_GREEN"":""1""},""Type"":""STORE"",""ItemName"":""VN_1H_SWORD_TESLA_GREEN""}",,,,,,,,,,,
VN_1H_SWORD_TESLA_BLUE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_1H_SWORD_TESLA_BLUE"":""1""},""Type"":""STORE"",""ItemName"":""VN_1H_SWORD_TESLA_BLUE""}",,,,,,,,,,,
PR_SHIELD_FEROCIOUS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_FEROCIOUS"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_FEROCIOUS""}",,,,,,,,,,,
PR_SHIELD_ADULTERATION,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_ADULTERATION"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_ADULTERATION""}",,,,,,,,,,,
PR_DAGGER_BALEFUL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_DAGGER_BALEFUL"":""1""},""Type"":""STORE"",""ItemName"":""PR_DAGGER_BALEFUL""}",,,,,,,,,,,
PR_1H_SWORD_FLAYER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_1H_SWORD_FLAYER"":""1""},""Type"":""STORE"",""ItemName"":""PR_1H_SWORD_FLAYER""}",,,,,,,,,,,
PR_MACE_SHARD,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_MACE_SHARD"":""1""},""Type"":""STORE"",""ItemName"":""PR_MACE_SHARD""}",,,,,,,,,,,
PR_AXE_2H_DECEPTION,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_2H_DECEPTION"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_2H_DECEPTION""}",,,,,,,,,,,
PR_CROSSBOW_DESPOILER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_DESPOILER"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_DESPOILER""}",,,,,,,,,,,
PR_RAID_3_SWORD_2H,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_3_SWORD_2H"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_3_SWORD_2H""}",,,,,,,,,,,
PR_RAID_3_AXE_1H,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_3_AXE_1H"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_3_AXE_1H""}",,,,,,,,,,,
PR_RAID_3_BOW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_3_BOW"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_3_BOW""}",,,,,,,,,,,
PR_RAID_3_STAFF,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_3_STAFF"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_3_STAFF""}",,,,,,,,,,,
PR_RAID_3_BLADES_DW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_3_BLADES_DW"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_3_BLADES_DW""}",,,,,,,,,,,
PR_RAID_3_THROWN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_3_THROWN"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_3_THROWN""}",,,,,,,,,,,
PR_ARMOR_HELMET_SHADOW_SLAYER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_SHADOW_SLAYER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_SHADOW_SLAYER""}",,,,,,,,,,,
PR_ARMOR_HELMET_SHADOW_SAPPER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_SHADOW_SAPPER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_SHADOW_SAPPER""}",,,,,,,,,,,
PR_ARMOR_HELMET_SHADOW_ENCHANTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_SHADOW_ENCHANTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_SHADOW_ENCHANTER""}",,,,,,,,,,,
PR_ARMOR_HELMET_SHADOW_CASTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_SHADOW_CASTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_SHADOW_CASTER""}",,,,,,,,,,,
PR_ARMOR_ROBES_SHADOW_ENCHANTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_ROBES_SHADOW_ENCHANTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_ROBES_SHADOW_ENCHANTER""}",,,,,,,,,,,
PR_ARMOR_LEATHER_SHADOW_SAPPER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_LEATHER_SHADOW_SAPPER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_LEATHER_SHADOW_SAPPER""}",,,,,,,,,,,
PR_ARMOR_METAL_SHADOW_SLAYER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_METAL_SHADOW_SLAYER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_METAL_SHADOW_SLAYER""}",,,,,,,,,,,
PR_BELT_FEROCITY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BELT_FEROCITY"":""1""},""Type"":""STORE"",""ItemName"":""PR_BELT_FEROCITY""}",,,,,,,,,,,
PR_BELT_SPIDER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BELT_SPIDER"":""1""},""Type"":""STORE"",""ItemName"":""PR_BELT_SPIDER""}",,,,,,,,,,,
PR_AMULET_COMPASS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AMULET_COMPASS"":""1""},""Type"":""STORE"",""ItemName"":""PR_AMULET_COMPASS""}",,,,,,,,,,,
PR_AMULET_VAPORS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AMULET_VAPORS"":""1""},""Type"":""STORE"",""ItemName"":""PR_AMULET_VAPORS""}",,,,,,,,,,,
PR_RING_VAPORS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RING_VAPORS"":""1""},""Type"":""STORE"",""ItemName"":""PR_RING_VAPORS""}",,,,,,,,,,,
PR_RING_ATTACK_BAND,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RING_ATTACK_BAND"":""1""},""Type"":""STORE"",""ItemName"":""PR_RING_ATTACK_BAND""}",,,,,,,,,,,
VN_BLADES_DW_TESLA_GREEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BLADES_DW_TESLA_GREEN"":""1""},""Type"":""STORE"",""ItemName"":""VN_BLADES_DW_TESLA_GREEN""}",,,,,,,,,,,
VN_BLADES_DW_TESLA_BLUE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BLADES_DW_TESLA_BLUE"":""1""},""Type"":""STORE"",""ItemName"":""VN_BLADES_DW_TESLA_BLUE""}",,,,,,,,,,,
VN_SWORD_2H_TESLA_GREEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SWORD_2H_TESLA_GREEN"":""1""},""Type"":""STORE"",""ItemName"":""VN_SWORD_2H_TESLA_GREEN""}",,,,,,,,,,,
VN_SWORD_2H_TESLA_BLUE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SWORD_2H_TESLA_BLUE"":""1""},""Type"":""STORE"",""ItemName"":""VN_SWORD_2H_TESLA_BLUE""}",,,,,,,,,,,
VN_ARMOR_HELMET_SNOW_HOOD,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_SNOW_HOOD"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_SNOW_HOOD""}",,,,,,,,,,,
VN_ARMOR_HELMET_ICY_CROWN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_ICY_CROWN"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_ICY_CROWN""}",,,,,,,,,,,
VN_ARMOR_HELMET_FROZEN_CROWN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_FROZEN_CROWN"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_FROZEN_CROWN""}",,,,,,,,,,,
VN_ARMOR_HELMET_SANTA_CAP,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_SANTA_CAP"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_SANTA_CAP""}",,,,,,,,,,,
VN_ARMOR_HELMET_SANTA_BEARD,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_SANTA_BEARD"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_SANTA_BEARD""}",,,,,,,,,,,
VN_ARMOR_HELMET_WHITE_BEARD,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_WHITE_BEARD"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_WHITE_BEARD""}",,,,,,,,,,,
VN_ARMOR_HELMET_SANTA_BEARD_HAT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_SANTA_BEARD_HAT"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_SANTA_BEARD_HAT""}",,,,,,,,,,,
VN_ARMOR_HELMET_WHITE_BEARD_HAT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_WHITE_BEARD_HAT"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_WHITE_BEARD_HAT""}",,,,,,,,,,,
VN_ARMOR_HELMET_WORKER_ELF,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_WORKER_ELF"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_WORKER_ELF""}",,,,,,,,,,,
