group,path,fmt,w,h,alpha,size,mode
eaRig,raspin/anims/idle/f/9/d,WEBP,67,113,True,4340,RGBA
eaRig,raspin/anims/idle/f/10/d,WEBP,68,113,True,4350,RGBA
eaRig,raspin/anims/idle/f/11/d,WEBP,67,114,True,4456,RGBA
eaRig,raspin/anims/idle/f/12/d,WEBP,68,114,True,4286,RGBA
eaRig,raspin/anims/strike/f/0/d,WEBP,66,115,True,4148,RGBA
eaRig,raspin/anims/strike/f/1/d,WEBP,70,103,True,4592,RGBA
eaRig,raspin/anims/strike/f/2/d,WEBP,90,101,True,5232,RGBA
eaRig,raspin/anims/strike/f/3/d,WEBP,146,105,True,5858,RGBA
eaRig,raspin/anims/strike/f/4/d,WEBP,91,143,True,5370,RGBA
eaRig,raspin/anims/strike/f/5/d,WEBP,83,132,True,5296,RGBA
eaRig,raspin/anims/strike/f/6/d,WEBP,75,131,True,5134,RGBA
eaRig,raspin/anims/strike/f/7/d,WEBP,67,126,True,5022,RGBA
eaRig,raspin/anims/strike/f/8/d,WEBP,66,120,True,4752,RGBA
eaRig,raspin/anims/strike/f/9/d,WEBP,66,116,True,4520,RGBA
eaRig,raspin/anims/strike/f/10/d,WEBP,66,115,True,4146,RGBA
eaRig,raspin/anims/dmg/f/0/d,WEBP,73,114,True,4452,RGBA
eaRig,raspin/anims/dmg/f/1/d,WEBP,85,107,True,4692,RGBA
eaRig,raspin/anims/dmg/f/2/d,WEBP,87,107,True,4378,RGBA
eaRig,raspin/anims/dmg/f/3/d,WEBP,84,109,True,4178,RGBA
eaRig,raspin/anims/dmg/f/4/d,WEBP,81,112,True,3842,RGBA
eaRig,raspin/anims/dmg/f/5/d,WEBP,80,114,True,3926,RGBA
eaRig,raspin/anims/dmg/f/6/d,WEBP,78,115,True,3980,RGBA
eaRig,raspin/anims/dmg/f/7/d,WEBP,74,115,True,4040,RGBA
eaRig,raspin/anims/dmg/f/8/d,WEBP,69,115,True,4046,RGBA
eaRig,raspin/anims/dmg/f/9/d,WEBP,67,115,True,4510,RGBA
eaRig,raspin/anims/dmg/f/10/d,WEBP,68,114,True,4218,RGBA
eaRig,raspin/anims/death/f/0/d,WEBP,73,114,True,4180,RGBA
eaRig,raspin/anims/death/f/1/d,WEBP,74,104,True,4528,RGBA
eaRig,raspin/anims/death/f/2/d,WEBP,115,144,True,4782,RGBA
eaRig,raspin/anims/death/f/3/d,WEBP,117,130,True,4050,RGBA
eaRig,raspin/anims/death/f/4/d,WEBP,131,81,True,3472,RGBA
eaRig,raspin/anims/death/f/5/d,WEBP,174,68,True,3358,RGBA
eaRig,raspin/anims/death/f/6/d,WEBP,186,45,True,2888,RGBA
eaRig,raspin/anims/death/f/7/d,WEBP,188,35,True,2904,RGBA
eaRig,raspin/anims/death/f/8/d,WEBP,188,35,True,2904,RGBA
eaRig,raspin/anims/death/f/9/d,WEBP,188,35,True,2904,RGBA
eaRig,raspin/anims/death/f/10/d,WEBP,188,35,True,2904,RGBA
eaRig,raspin/anims/death/f/11/d,WEBP,188,35,True,2904,RGBA
eaRig,raspin/anims/fwd/f/0/d,WEBP,61,117,True,4102,RGBA
eaRig,raspin/anims/fwd/f/1/d,WEBP,64,117,True,3286,RGBA
eaRig,raspin/anims/fwd/f/2/d,WEBP,67,116,True,4020,RGBA
eaRig,raspin/anims/fwd/f/3/d,WEBP,69,116,True,4392,RGBA
eaRig,raspin/anims/fwd/f/4/d,WEBP,66,117,True,4236,RGBA
eaRig,raspin/anims/fwd/f/5/d,WEBP,62,118,True,3752,RGBA
eaRig,raspin/anims/fwd/f/6/d,WEBP,60,118,True,3444,RGBA
eaRig,raspin/anims/fwd/f/7/d,WEBP,60,117,True,3920,RGBA
eaRig,raspin/anims/fwd/f/8/d,WEBP,73,116,True,4178,RGBA
eaRig,raspin/anims/fwd/f/9/d,WEBP,71,117,True,4034,RGBA
eaRig,raspin/anims/fwd/f/10/d,WEBP,63,118,True,3964,RGBA
eaRig,raspin/anims/fwd/f/11/d,WEBP,63,118,True,3898,RGBA
eaRig,raspin/portrait,WEBP,29,46,True,1060,RGBA
eaRig,bandit1H/anims/idle/f/0/d,WEBP,71,118,True,4844,RGBA
eaRig,bandit1H/anims/idle/f/1/d,WEBP,71,117,True,4690,RGBA
eaRig,bandit1H/anims/idle/f/2/d,WEBP,71,117,True,4916,RGBA
eaRig,bandit1H/anims/idle/f/3/d,WEBP,72,116,True,4950,RGBA
eaRig,bandit1H/anims/idle/f/4/d,WEBP,71,117,True,4510,RGBA
eaRig,bandit1H/anims/idle/f/5/d,WEBP,70,118,True,4474,RGBA
eaRig,bandit1H/anims/idle/f/6/d,WEBP,69,118,True,4512,RGBA
eaRig,bandit1H/anims/idle/f/7/d,WEBP,68,118,True,4556,RGBA
eaRig,bandit1H/anims/idle/f/8/d,WEBP,67,117,True,4834,RGBA
eaRig,bandit1H/anims/idle/f/9/d,WEBP,67,117,True,4880,RGBA
eaRig,bandit1H/anims/idle/f/10/d,WEBP,68,117,True,4466,RGBA
eaRig,bandit1H/anims/idle/f/11/d,WEBP,68,118,True,4844,RGBA
eaRig,bandit1H/anims/idle/f/12/d,WEBP,71,118,True,4868,RGBA
eaRig,bandit1H/anims/strike/f/0/d,WEBP,82,118,True,4640,RGBA
eaRig,bandit1H/anims/strike/f/1/d,WEBP,74,106,True,5170,RGBA
eaRig,bandit1H/anims/strike/f/2/d,WEBP,109,104,True,5688,RGBA
eaRig,bandit1H/anims/strike/f/3/d,WEBP,146,117,True,6096,RGBA
eaRig,bandit1H/anims/strike/f/4/d,WEBP,91,153,True,6058,RGBA
eaRig,bandit1H/anims/strike/f/5/d,WEBP,83,148,True,5560,RGBA
eaRig,bandit1H/anims/strike/f/6/d,WEBP,75,139,True,5358,RGBA
eaRig,bandit1H/anims/strike/f/7/d,WEBP,67,126,True,5520,RGBA
eaRig,bandit1H/anims/strike/f/8/d,WEBP,75,120,True,5080,RGBA
eaRig,bandit1H/anims/strike/f/9/d,WEBP,81,119,True,4748,RGBA
eaRig,bandit1H/anims/strike/f/10/d,WEBP,82,118,True,4638,RGBA
eaRig,bandit1H/anims/dmg/f/0/d,WEBP,74,117,True,4912,RGBA
eaRig,bandit1H/anims/dmg/f/1/d,WEBP,87,110,True,5296,RGBA
eaRig,bandit1H/anims/dmg/f/2/d,WEBP,84,109,True,5310,RGBA
eaRig,bandit1H/anims/dmg/f/3/d,WEBP,81,112,True,5074,RGBA
eaRig,bandit1H/anims/dmg/f/4/d,WEBP,79,115,True,4342,RGBA
eaRig,bandit1H/anims/dmg/f/5/d,WEBP,78,117,True,4734,RGBA
eaRig,bandit1H/anims/dmg/f/6/d,WEBP,77,117,True,4466,RGBA
eaRig,bandit1H/anims/dmg/f/7/d,WEBP,76,118,True,4540,RGBA
eaRig,bandit1H/anims/dmg/f/8/d,WEBP,74,118,True,4550,RGBA
eaRig,bandit1H/anims/dmg/f/9/d,WEBP,72,117,True,4790,RGBA
eaRig,bandit1H/anims/dmg/f/10/d,WEBP,71,117,True,4620,RGBA
eaRig,bandit1H/anims/death/f/0/d,WEBP,82,118,True,4292,RGBA
eaRig,bandit1H/anims/death/f/1/d,WEBP,77,107,True,5260,RGBA
eaRig,bandit1H/anims/death/f/2/d,WEBP,129,144,True,5950,RGBA
eaRig,bandit1H/anims/death/f/3/d,WEBP,130,129,True,5486,RGBA
eaRig,bandit1H/anims/death/f/4/d,WEBP,148,80,True,4196,RGBA
eaRig,bandit1H/anims/death/f/5/d,WEBP,171,69,True,4238,RGBA
eaRig,bandit1H/anims/death/f/6/d,WEBP,185,60,True,3630,RGBA
eaRig,bandit1H/anims/death/f/7/d,WEBP,186,56,True,3856,RGBA
eaRig,bandit1H/anims/death/f/8/d,WEBP,186,56,True,3856,RGBA
eaRig,bandit1H/anims/death/f/9/d,WEBP,186,56,True,3856,RGBA
eaRig,bandit1H/anims/death/f/10/d,WEBP,186,56,True,3856,RGBA
eaRig,bandit1H/anims/death/f/11/d,WEBP,186,56,True,3856,RGBA
eaRig,bandit1H/anims/fwd/f/0/d,WEBP,80,121,True,4358,RGBA
eaRig,bandit1H/anims/fwd/f/1/d,WEBP,79,121,True,4286,RGBA
eaRig,bandit1H/anims/fwd/f/2/d,WEBP,79,120,True,4888,RGBA
eaRig,bandit1H/anims/fwd/f/3/d,WEBP,80,119,True,4762,RGBA
eaRig,bandit1H/anims/fwd/f/4/d,WEBP,79,121,True,4824,RGBA
eaRig,bandit1H/anims/fwd/f/5/d,WEBP,78,122,True,4280,RGBA
eaRig,bandit1H/anims/fwd/f/6/d,WEBP,80,122,True,4334,RGBA
eaRig,bandit1H/anims/fwd/f/7/d,WEBP,79,121,True,4770,RGBA
eaRig,bandit1H/anims/fwd/f/8/d,WEBP,78,119,True,4642,RGBA
eaRig,bandit1H/anims/fwd/f/9/d,WEBP,85,120,True,5006,RGBA
eaRig,bandit1H/anims/fwd/f/10/d,WEBP,82,122,True,4552,RGBA
eaRig,bandit1H/anims/fwd/f/11/d,WEBP,82,121,True,4856,RGBA
eaRig,bandit1H/portrait,WEBP,29,49,True,1076,RGBA
eaRig,banditMage/anims/idle/f/0/d,WEBP,82,143,True,5372,RGBA
eaRig,banditMage/anims/idle/f/1/d,WEBP,82,143,True,5110,RGBA
eaRig,banditMage/anims/idle/f/2/d,WEBP,82,141,True,5070,RGBA
eaRig,banditMage/anims/idle/f/3/d,WEBP,83,140,True,5116,RGBA
eaRig,banditMage/anims/idle/f/4/d,WEBP,77,143,True,5124,RGBA
eaRig,banditMage/anims/idle/f/5/d,WEBP,72,146,True,5110,RGBA
eaRig,banditMage/anims/idle/f/6/d,WEBP,70,146,True,5040,RGBA
eaRig,banditMage/anims/idle/f/7/d,WEBP,70,146,True,5000,RGBA
eaRig,banditMage/anims/idle/f/8/d,WEBP,69,145,True,4914,RGBA
eaRig,banditMage/anims/idle/f/9/d,WEBP,72,144,True,5036,RGBA
eaRig,banditMage/anims/idle/f/10/d,WEBP,78,144,True,5056,RGBA
eaRig,banditMage/anims/idle/f/11/d,WEBP,81,143,True,5322,RGBA
eaRig,banditMage/anims/strike/f/0/d,WEBP,81,143,True,5058,RGBA
eaRig,banditMage/anims/strike/f/1/d,WEBP,86,136,True,5252,RGBA
eaRig,banditMage/anims/strike/f/2/d,WEBP,138,111,True,5370,RGBA
eaRig,banditMage/anims/strike/f/3/d,WEBP,148,111,True,5384,RGBA
eaRig,banditMage/anims/strike/f/4/d,WEBP,148,111,True,5384,RGBA
eaRig,banditMage/anims/strike/f/5/d,WEBP,148,111,True,5384,RGBA
eaRig,banditMage/anims/strike/f/6/d,WEBP,148,111,True,5384,RGBA
eaRig,banditMage/anims/strike/f/7/d,WEBP,148,111,True,5384,RGBA
eaRig,banditMage/anims/strike/f/8/d,WEBP,148,111,True,5384,RGBA
eaRig,banditMage/anims/strike/f/9/d,WEBP,148,111,True,5384,RGBA
eaRig,banditMage/anims/strike/f/10/d,WEBP,148,111,True,5384,RGBA
eaRig,banditMage/anims/strike/f/11/d,WEBP,148,111,True,5384,RGBA
eaRig,banditMage/anims/strike/f/12/d,WEBP,148,111,True,5384,RGBA
eaRig,banditMage/anims/strike/f/13/d,WEBP,122,130,True,5386,RGBA
eaRig,banditMage/anims/strike/f/14/d,WEBP,99,135,True,5128,RGBA
eaRig,banditMage/anims/strike/f/15/d,WEBP,84,139,True,5184,RGBA
eaRig,banditMage/anims/strike/f/16/d,WEBP,81,143,True,5058,RGBA
eaRig,banditMage/anims/dmg/f/0/d,WEBP,81,143,True,5108,RGBA
eaRig,banditMage/anims/dmg/f/1/d,WEBP,80,137,True,4620,RGBA
eaRig,banditMage/anims/dmg/f/2/d,WEBP,94,130,True,4926,RGBA
eaRig,banditMage/anims/dmg/f/3/d,WEBP,96,125,True,4986,RGBA
eaRig,banditMage/anims/dmg/f/4/d,WEBP,94,127,True,4866,RGBA
eaRig,banditMage/anims/dmg/f/5/d,WEBP,88,137,True,4980,RGBA
eaRig,banditMage/anims/dmg/f/6/d,WEBP,81,144,True,5054,RGBA
eaRig,banditMage/anims/dmg/f/7/d,WEBP,75,150,True,5022,RGBA
eaRig,banditMage/anims/dmg/f/8/d,WEBP,79,145,True,5118,RGBA
eaRig,banditMage/anims/dmg/f/9/d,WEBP,81,143,True,5090,RGBA
eaRig,banditMage/anims/death/f/0/d,WEBP,82,143,True,4874,RGBA
eaRig,banditMage/anims/death/f/1/d,WEBP,74,140,True,4832,RGBA
eaRig,banditMage/anims/death/f/2/d,WEBP,174,145,True,5730,RGBA
eaRig,banditMage/anims/death/f/3/d,WEBP,180,130,True,5538,RGBA
eaRig,banditMage/anims/death/f/4/d,WEBP,200,82,True,4920,RGBA
eaRig,banditMage/anims/death/f/5/d,WEBP,213,65,True,4964,RGBA
eaRig,banditMage/anims/death/f/6/d,WEBP,224,48,True,4460,RGBA
eaRig,banditMage/anims/death/f/7/d,WEBP,224,41,True,4494,RGBA
eaRig,banditMage/anims/death/f/8/d,WEBP,224,41,True,4494,RGBA
eaRig,banditMage/anims/death/f/9/d,WEBP,224,41,True,4494,RGBA
eaRig,banditMage/anims/death/f/10/d,WEBP,224,41,True,4494,RGBA
eaRig,banditMage/anims/death/f/11/d,WEBP,224,41,True,4494,RGBA
eaRig,banditMage/anims/fwd/f/0/d,WEBP,73,143,True,4548,RGBA
eaRig,banditMage/anims/fwd/f/1/d,WEBP,68,141,True,3898,RGBA
eaRig,banditMage/anims/fwd/f/2/d,WEBP,61,138,True,4336,RGBA
eaRig,banditMage/anims/fwd/f/3/d,WEBP,68,138,True,4650,RGBA
eaRig,banditMage/anims/fwd/f/4/d,WEBP,70,140,True,4462,RGBA
eaRig,banditMage/anims/fwd/f/5/d,WEBP,75,143,True,4452,RGBA
eaRig,banditMage/anims/fwd/f/6/d,WEBP,84,143,True,4636,RGBA
eaRig,banditMage/anims/fwd/f/7/d,WEBP,94,137,True,5172,RGBA
eaRig,banditMage/anims/fwd/f/8/d,WEBP,103,131,True,5506,RGBA
eaRig,banditMage/anims/fwd/f/9/d,WEBP,105,137,True,5234,RGBA
eaRig,banditMage/anims/fwd/f/10/d,WEBP,87,141,True,4934,RGBA
eaRig,banditMage/portrait,WEBP,38,49,True,1282,RGBA
eaRig,banditBow/anims/idle/f/0/d,WEBP,79,114,True,4674,RGBA
eaRig,banditBow/anims/idle/f/1/d,WEBP,88,114,True,4984,RGBA
eaRig,banditBow/anims/idle/f/2/d,WEBP,77,114,True,4776,RGBA
eaRig,banditBow/anims/idle/f/3/d,WEBP,67,113,True,4552,RGBA
eaRig,banditBow/anims/idle/f/4/d,WEBP,67,113,True,4838,RGBA
eaRig,banditBow/anims/idle/f/5/d,WEBP,75,114,True,4716,RGBA
eaRig,banditBow/anims/idle/f/6/d,WEBP,75,114,True,4622,RGBA
eaRig,banditBow/anims/idle/f/7/d,WEBP,85,114,True,5242,RGBA
eaRig,banditBow/anims/idle/f/8/d,WEBP,81,114,True,4918,RGBA
eaRig,banditBow/anims/idle/f/9/d,WEBP,72,114,True,4726,RGBA
eaRig,banditBow/anims/idle/f/10/d,WEBP,69,114,True,4504,RGBA
eaRig,banditBow/anims/idle/f/11/d,WEBP,69,114,True,4532,RGBA
eaRig,banditBow/anims/strike/f/0/d,WEBP,77,114,True,4546,RGBA
eaRig,banditBow/anims/strike/f/1/d,WEBP,110,114,True,5532,RGBA
eaRig,banditBow/anims/strike/f/2/d,WEBP,111,160,True,6254,RGBA
eaRig,banditBow/anims/strike/f/3/d,WEBP,90,127,True,5174,RGBA
eaRig,banditBow/anims/strike/f/4/d,WEBP,85,124,True,5118,RGBA
eaRig,banditBow/anims/strike/f/5/d,WEBP,86,135,True,5164,RGBA
eaRig,banditBow/anims/strike/f/6/d,WEBP,85,135,True,5196,RGBA
eaRig,banditBow/anims/strike/f/7/d,WEBP,116,135,True,5314,RGBA
eaRig,banditBow/anims/strike/f/8/d,WEBP,109,134,True,5400,RGBA
eaRig,banditBow/anims/strike/f/9/d,WEBP,95,130,True,5300,RGBA
eaRig,banditBow/anims/strike/f/10/d,WEBP,83,125,True,5336,RGBA
eaRig,banditBow/anims/strike/f/11/d,WEBP,84,133,True,5112,RGBA
eaRig,banditBow/anims/strike/f/12/d,WEBP,83,132,True,5460,RGBA
eaRig,banditBow/anims/strike/f/13/d,WEBP,77,113,True,4716,RGBA
eaRig,banditBow/anims/strike/f/14/d,WEBP,87,114,True,4992,RGBA
eaRig,banditBow/anims/strike/f/15/d,WEBP,79,114,True,4816,RGBA
eaRig,banditBow/anims/dmg/f/0/d,WEBP,80,114,True,4688,RGBA
eaRig,banditBow/anims/dmg/f/1/d,WEBP,87,113,True,4962,RGBA
eaRig,banditBow/anims/dmg/f/2/d,WEBP,72,112,True,4596,RGBA
eaRig,banditBow/anims/dmg/f/3/d,WEBP,71,113,True,4640,RGBA
eaRig,banditBow/anims/dmg/f/4/d,WEBP,70,113,True,4518,RGBA
eaRig,banditBow/anims/dmg/f/5/d,WEBP,81,113,True,4650,RGBA
eaRig,banditBow/anims/dmg/f/6/d,WEBP,80,113,True,4628,RGBA
eaRig,banditBow/anims/dmg/f/7/d,WEBP,87,113,True,5014,RGBA
eaRig,banditBow/anims/dmg/f/8/d,WEBP,81,113,True,4924,RGBA
eaRig,banditBow/anims/dmg/f/9/d,WEBP,71,114,True,4700,RGBA
eaRig,banditBow/anims/dmg/f/10/d,WEBP,66,114,True,4550,RGBA
eaRig,banditBow/anims/death/f/0/d,WEBP,79,114,True,4440,RGBA
eaRig,banditBow/anims/death/f/1/d,WEBP,95,107,True,5164,RGBA
eaRig,banditBow/anims/death/f/2/d,WEBP,121,147,True,5920,RGBA
eaRig,banditBow/anims/death/f/3/d,WEBP,129,134,True,5086,RGBA
eaRig,banditBow/anims/death/f/4/d,WEBP,160,84,True,3698,RGBA
eaRig,banditBow/anims/death/f/5/d,WEBP,188,72,True,3868,RGBA
eaRig,banditBow/anims/death/f/6/d,WEBP,174,48,True,3122,RGBA
eaRig,banditBow/anims/death/f/7/d,WEBP,166,42,True,3828,RGBA
eaRig,banditBow/anims/death/f/8/d,WEBP,177,38,True,3248,RGBA
eaRig,banditBow/anims/death/f/9/d,WEBP,198,40,True,3590,RGBA
eaRig,banditBow/anims/death/f/10/d,WEBP,182,38,True,3450,RGBA
eaRig,banditBow/anims/death/f/11/d,WEBP,174,38,True,3200,RGBA
eaRig,banditBow/anims/fwd/f/0/d,WEBP,85,117,True,4122,RGBA
eaRig,banditBow/anims/fwd/f/1/d,WEBP,89,117,True,3966,RGBA
eaRig,banditBow/anims/fwd/f/2/d,WEBP,90,116,True,4874,RGBA
eaRig,banditBow/anims/fwd/f/3/d,WEBP,80,116,True,4900,RGBA
eaRig,banditBow/anims/fwd/f/4/d,WEBP,65,117,True,4420,RGBA
eaRig,banditBow/anims/fwd/f/5/d,WEBP,77,118,True,4194,RGBA
eaRig,banditBow/anims/fwd/f/6/d,WEBP,82,118,True,3724,RGBA
eaRig,banditBow/anims/fwd/f/7/d,WEBP,86,117,True,4288,RGBA
eaRig,banditBow/anims/fwd/f/8/d,WEBP,101,116,True,4360,RGBA
eaRig,banditBow/anims/fwd/f/9/d,WEBP,77,117,True,4540,RGBA
eaRig,banditBow/anims/fwd/f/10/d,WEBP,71,118,True,4270,RGBA
eaRig,banditBow/anims/fwd/f/11/d,WEBP,75,118,True,4268,RGBA
eaRig,banditBow/portrait,WEBP,33,64,True,1366,RGBA
eaRig,hurlock1H/anims/idle/f/0/d,WEBP,75,121,True,5120,RGBA
eaRig,hurlock1H/anims/idle/f/1/d,WEBP,72,123,True,5200,RGBA
eaRig,hurlock1H/anims/idle/f/2/d,WEBP,70,124,True,5320,RGBA
eaRig,hurlock1H/anims/idle/f/3/d,WEBP,69,125,True,5402,RGBA
eaRig,hurlock1H/anims/idle/f/4/d,WEBP,68,125,True,5378,RGBA
eaRig,hurlock1H/anims/idle/f/5/d,WEBP,68,124,True,5372,RGBA
eaRig,hurlock1H/anims/idle/f/6/d,WEBP,67,123,True,5346,RGBA
eaRig,hurlock1H/anims/idle/f/7/d,WEBP,68,122,True,5246,RGBA
eaRig,hurlock1H/anims/idle/f/8/d,WEBP,69,122,True,5258,RGBA
eaRig,hurlock1H/anims/idle/f/9/d,WEBP,71,121,True,5380,RGBA
eaRig,hurlock1H/anims/idle/f/10/d,WEBP,73,121,True,5350,RGBA
eaRig,hurlock1H/anims/idle/f/11/d,WEBP,75,121,True,5378,RGBA
eaRig,hurlock1H/anims/idle/f/12/d,WEBP,75,121,True,5244,RGBA
eaRig,hurlock1H/anims/idle/f/13/d,WEBP,75,121,True,5204,RGBA
eaRig,hurlock1H/anims/idle/f/14/d,WEBP,75,121,True,5144,RGBA
eaRig,hurlock1H/anims/idle/f/15/d,WEBP,75,121,True,5120,RGBA
eaRig,hurlock1H/anims/strike/f/0/d,WEBP,75,122,True,5126,RGBA
eaRig,hurlock1H/anims/strike/f/1/d,WEBP,80,121,True,5364,RGBA
eaRig,hurlock1H/anims/strike/f/2/d,WEBP,101,124,True,5952,RGBA
eaRig,hurlock1H/anims/strike/f/3/d,WEBP,88,132,True,5694,RGBA
eaRig,hurlock1H/anims/strike/f/4/d,WEBP,108,135,True,5842,RGBA
eaRig,hurlock1H/anims/strike/f/5/d,WEBP,113,132,True,5838,RGBA
eaRig,hurlock1H/anims/strike/f/6/d,WEBP,108,170,True,6954,RGBA
eaRig,hurlock1H/anims/strike/f/7/d,WEBP,183,176,True,7472,RGBA
eaRig,hurlock1H/anims/strike/f/8/d,WEBP,170,188,True,7380,RGBA
eaRig,hurlock1H/anims/strike/f/9/d,WEBP,82,101,True,4296,RGBA
eaRig,hurlock1H/anims/strike/f/10/d,WEBP,79,110,True,4804,RGBA
eaRig,hurlock1H/anims/strike/f/11/d,WEBP,75,122,True,5126,RGBA
eaRig,hurlock1H/anims/dmg/f/0/d,WEBP,75,122,True,5100,RGBA
eaRig,hurlock1H/anims/dmg/f/1/d,WEBP,78,112,True,4812,RGBA
eaRig,hurlock1H/anims/dmg/f/2/d,WEBP,101,136,True,5050,RGBA
eaRig,hurlock1H/anims/dmg/f/3/d,WEBP,105,107,True,5240,RGBA
eaRig,hurlock1H/anims/dmg/f/4/d,WEBP,104,109,True,4952,RGBA
eaRig,hurlock1H/anims/dmg/f/5/d,WEBP,104,111,True,4756,RGBA
eaRig,hurlock1H/anims/dmg/f/6/d,WEBP,104,117,True,4672,RGBA
eaRig,hurlock1H/anims/dmg/f/7/d,WEBP,104,121,True,4712,RGBA
eaRig,hurlock1H/anims/dmg/f/8/d,WEBP,104,124,True,4702,RGBA
eaRig,hurlock1H/anims/dmg/f/9/d,WEBP,88,124,True,4166,RGBA
eaRig,hurlock1H/anims/dmg/f/10/d,WEBP,74,123,True,4818,RGBA
eaRig,hurlock1H/anims/dmg/f/11/d,WEBP,69,122,True,4988,RGBA
eaRig,hurlock1H/anims/dmg/f/12/d,WEBP,73,122,True,5066,RGBA
eaRig,hurlock1H/anims/dmg/f/13/d,WEBP,75,122,True,5100,RGBA
eaRig,hurlock1H/anims/death/f/0/d,WEBP,76,121,True,4596,RGBA
eaRig,hurlock1H/anims/death/f/1/d,WEBP,94,122,True,5006,RGBA
eaRig,hurlock1H/anims/death/f/2/d,WEBP,107,68,True,4472,RGBA
eaRig,hurlock1H/anims/death/f/3/d,WEBP,124,75,True,4596,RGBA
eaRig,hurlock1H/anims/death/f/4/d,WEBP,115,72,True,4658,RGBA
eaRig,hurlock1H/anims/death/f/5/d,WEBP,134,70,True,4500,RGBA
eaRig,hurlock1H/anims/death/f/6/d,WEBP,138,70,True,4176,RGBA
eaRig,hurlock1H/anims/death/f/7/d,WEBP,138,70,True,4226,RGBA
eaRig,hurlock1H/anims/death/f/8/d,WEBP,147,70,True,4186,RGBA
eaRig,hurlock1H/anims/death/f/9/d,WEBP,151,70,True,4180,RGBA
eaRig,hurlock1H/anims/death/f/10/d,WEBP,157,70,True,4398,RGBA
eaRig,hurlock1H/anims/death/f/11/d,WEBP,158,70,True,4342,RGBA
eaRig,hurlock1H/anims/death/f/12/d,WEBP,167,70,True,4272,RGBA
eaRig,hurlock1H/anims/death/f/13/d,WEBP,176,70,True,4226,RGBA
eaRig,hurlock1H/anims/death/f/14/d,WEBP,176,70,True,4190,RGBA
eaRig,hurlock1H/anims/fwd/f/0/d,WEBP,80,127,True,5192,RGBA
eaRig,hurlock1H/anims/fwd/f/1/d,WEBP,74,129,True,4964,RGBA
eaRig,hurlock1H/anims/fwd/f/2/d,WEBP,71,129,True,4682,RGBA
eaRig,hurlock1H/anims/fwd/f/3/d,WEBP,75,129,True,5210,RGBA
eaRig,hurlock1H/anims/fwd/f/4/d,WEBP,76,128,True,5434,RGBA
eaRig,hurlock1H/anims/fwd/f/5/d,WEBP,79,126,True,5506,RGBA
eaRig,hurlock1H/anims/fwd/f/6/d,WEBP,67,128,True,4810,RGBA
eaRig,hurlock1H/anims/fwd/f/7/d,WEBP,67,129,True,4474,RGBA
eaRig,hurlock1H/anims/fwd/f/8/d,WEBP,69,129,True,5036,RGBA
eaRig,hurlock1H/anims/fwd/f/9/d,WEBP,77,128,True,5142,RGBA
eaRig,hurlock1H/anims/fwd/f/10/d,WEBP,78,127,True,5174,RGBA
eaRig,hurlock1H/portrait,WEBP,37,33,True,1134,RGBA
eaRig,hurlock2H/anims/idle/f/0/d,WEBP,137,115,True,6882,RGBA
eaRig,hurlock2H/anims/idle/f/1/d,WEBP,137,116,True,6774,RGBA
eaRig,hurlock2H/anims/idle/f/2/d,WEBP,135,118,True,6932,RGBA
eaRig,hurlock2H/anims/idle/f/3/d,WEBP,134,120,True,6982,RGBA
eaRig,hurlock2H/anims/idle/f/4/d,WEBP,133,121,True,7036,RGBA
eaRig,hurlock2H/anims/idle/f/5/d,WEBP,132,120,True,6874,RGBA
eaRig,hurlock2H/anims/idle/f/6/d,WEBP,128,119,True,6818,RGBA
eaRig,hurlock2H/anims/idle/f/7/d,WEBP,125,117,True,6584,RGBA
eaRig,hurlock2H/anims/idle/f/8/d,WEBP,123,115,True,6596,RGBA
eaRig,hurlock2H/anims/idle/f/9/d,WEBP,123,115,True,6536,RGBA
eaRig,hurlock2H/anims/idle/f/10/d,WEBP,127,118,True,6682,RGBA
eaRig,hurlock2H/anims/idle/f/11/d,WEBP,131,121,True,6758,RGBA
eaRig,hurlock2H/anims/idle/f/12/d,WEBP,134,123,True,6806,RGBA
eaRig,hurlock2H/anims/idle/f/13/d,WEBP,134,121,True,6800,RGBA
eaRig,hurlock2H/anims/idle/f/14/d,WEBP,136,118,True,6726,RGBA
eaRig,hurlock2H/anims/idle/f/15/d,WEBP,137,116,True,6780,RGBA
eaRig,hurlock2H/anims/idle/f/16/d,WEBP,137,115,True,6882,RGBA
eaRig,hurlock2H/anims/strike/f/0/d,WEBP,138,116,True,6830,RGBA
eaRig,hurlock2H/anims/strike/f/1/d,WEBP,123,114,True,6700,RGBA
eaRig,hurlock2H/anims/strike/f/2/d,WEBP,104,185,True,7812,RGBA
eaRig,hurlock2H/anims/strike/f/3/d,WEBP,145,172,True,7202,RGBA
eaRig,hurlock2H/anims/strike/f/4/d,WEBP,145,170,True,7274,RGBA
eaRig,hurlock2H/anims/strike/f/5/d,WEBP,144,166,True,7204,RGBA
eaRig,hurlock2H/anims/strike/f/6/d,WEBP,155,159,True,7602,RGBA
eaRig,hurlock2H/anims/strike/f/7/d,WEBP,107,195,True,8230,RGBA
eaRig,hurlock2H/anims/strike/f/8/d,WEBP,223,79,True,7910,RGBA
eaRig,hurlock2H/anims/strike/f/9/d,WEBP,227,76,True,8036,RGBA
eaRig,hurlock2H/anims/strike/f/10/d,WEBP,226,97,True,8168,RGBA
